Airline,Source_Airport,Destination_Airport,Route,Stops_Number,Price,Day,Month,Dep_hour,Arr_hour,Sum_Duration
2,3,9,31.0,2,1700,6,7,5,13,9.75
30,3,9,50.0,1,1900,6,7,8,17,9.92
27,3,9,19.0,1,1900,6,7,8,13,6.92
27,3,9,26.0,1,2200,6,7,7,12,6.58
2,3,9,5.0,1,2500,6,7,5,10,6.25
7,3,9,94.0,1,700,6,7,5,11,7.25
42,3,9,68.0,1,700,6,7,7,14,8.0
32,3,13,38.0,1,700,6,7,12,18,6.83
5,3,9,11.0,1,800,6,7,7,15,8.72
12,3,9,26.0,1,900,6,7,17,22,6.5
27,3,9,26.0,1,1000,6,7,7,12,6.58
32,3,13,37.0,1,900,6,7,12,20,8.92
29,3,13,94.0,1,900,6,7,5,12,8.17
27,3,9,26.0,1,900,6,7,7,16,9.83
42,3,9,68.0,1,1000,6,7,10,18,8.83
7,3,9,94.0,1,700,7,7,6,11,6.5
29,3,13,94.0,1,800,7,7,5,12,8.17
2,3,9,5.0,1,800,7,7,5,10,6.33
42,3,9,68.0,1,1000,7,7,10,18,8.83
42,3,9,68.0,1,1000,7,7,7,14,8.0
12,3,9,19.0,1,1100,7,7,4,10,6.75
12,3,9,26.0,1,1400,7,7,17,22,6.5
12,3,9,26.0,1,1500,7,7,7,16,9.83
12,3,9,26.0,1,1500,7,7,7,12,6.58
12,3,9,19.0,1,1500,7,7,8,13,6.92
27,3,9,19.0,1,1600,7,7,4,10,6.75
2,3,9,5.0,1,1800,7,7,10,16,7.08
27,3,9,83.0,2,4600,7,7,7,13,7.67
27,3,9,19.0,1,1600,7,7,4,10,6.75
29,3,9,34.0,1,2200,7,7,6,13,8.5
27,3,9,26.0,1,2400,7,7,17,22,6.5
2,3,9,5.0,1,2500,7,7,5,10,6.33
27,3,9,26.0,1,2700,7,7,7,16,9.83
27,3,9,26.0,1,2700,7,7,7,12,6.58
27,3,9,19.0,1,2700,7,7,8,13,6.92
27,3,9,83.0,2,2800,7,7,7,13,7.67
32,3,13,38.0,1,900,7,7,13,20,7.83
42,3,9,68.0,1,1000,7,7,10,18,8.83
42,3,9,68.0,1,1000,7,7,7,14,8.0
27,3,9,19.0,1,1000,7,7,4,10,6.75
24,3,9,4.0,1,1200,7,7,4,12,8.38
27,3,9,26.0,1,1400,7,7,7,12,6.58
27,3,9,19.0,1,1400,7,7,8,13,6.92
42,3,9,68.0,1,700,6,8,14,21,8.5
32,3,13,42.0,1,700,6,8,12,20,9.33
27,3,9,19.0,1,800,6,8,4,10,6.75
27,3,9,19.0,1,800,6,8,8,13,6.92
12,3,9,19.0,1,900,6,8,8,13,6.92
12,3,9,19.0,1,900,6,8,4,10,6.75
12,3,9,19.0,1,900,6,8,16,22,7.08
2,3,9,5.0,1,1000,6,8,5,10,6.25
29,3,13,94.0,1,1100,6,8,5,12,8.17
42,3,9,68.0,1,1200,6,8,10,18,8.83
42,3,9,68.0,1,1200,6,8,7,14,8.0
27,3,9,26.0,1,1200,6,8,7,12,6.58
7,3,9,94.0,1,1200,6,8,5,11,7.25
32,3,13,89.0,1,1300,6,8,8,16,9.25
27,3,9,19.0,1,1600,6,8,4,10,6.75
27,3,9,19.0,1,1600,6,8,8,13,6.92
27,3,9,19.0,1,1600,6,8,16,22,7.08
2,3,9,31.0,2,1700,6,8,5,13,9.75
27,3,9,26.0,1,1900,6,8,17,22,6.5
5,3,9,11.0,1,1900,6,8,7,15,8.72
2,3,9,5.0,1,2500,6,8,5,10,6.25
12,3,9,19.0,1,800,7,8,4,10,6.83
12,3,9,19.0,1,1000,7,8,8,13,6.92
29,3,13,94.0,1,1100,7,8,5,12,8.17
42,3,9,68.0,1,1300,7,8,14,21,8.5
42,3,9,68.0,1,1300,7,8,10,18,8.83
12,3,9,26.0,1,1300,7,8,7,12,6.58
42,3,9,68.0,1,1300,7,8,7,14,8.0
7,3,9,94.0,1,1400,7,8,6,11,6.5
36,3,9,25.0,1,1400,7,8,22,6,9.5
2,3,9,5.0,1,1600,7,8,5,10,6.25
2,3,9,5.0,1,1600,7,8,10,18,9.67
27,3,9,19.0,1,1600,7,8,4,10,6.83
27,3,9,26.0,1,2400,7,8,17,22,6.5
27,3,9,19.0,1,2400,7,8,16,22,7.08
27,3,9,26.0,1,4400,7,8,7,12,6.58
27,3,9,83.0,2,5800,7,8,7,13,7.67
48,3,9,20.0,1,1400,7,8,13,21,9.17
2,3,9,5.0,1,1500,7,8,5,10,6.25
2,3,9,5.0,1,1500,7,8,10,18,9.67
27,3,9,19.0,1,1600,7,8,4,10,6.83
27,3,9,26.0,1,1900,7,8,17,22,6.5
27,3,9,26.0,1,2400,7,8,7,12,6.58
27,3,9,83.0,2,2500,7,8,7,13,7.67
2,3,9,5.0,1,2500,7,8,5,10,6.25
2,3,9,5.0,1,2500,7,8,10,18,9.67
12,3,9,19.0,1,800,7,8,4,10,6.83
27,3,9,19.0,1,800,7,8,4,10,6.83
12,3,9,19.0,1,800,7,8,4,10,6.83
27,3,9,19.0,1,1100,7,8,8,13,6.92
27,3,9,26.0,1,1200,7,8,7,12,6.58
7,3,9,94.0,1,1200,7,8,6,11,6.5
12,3,9,26.0,1,1300,7,8,7,12,6.58
29,3,13,94.0,1,1100,7,8,5,12,8.17
42,3,9,68.0,1,1200,7,8,14,21,8.5
42,3,9,68.0,1,1200,7,8,10,18,8.83
42,3,9,68.0,1,1200,7,8,7,14,8.0
36,3,9,25.0,1,1200,7,8,22,6,9.5
32,3,13,90.0,2,1300,7,8,14,22,9.5
29,3,4,94.0,1,600,6,6,6,15,9.42
2,3,4,5.0,1,700,6,6,5,11,7.0
42,3,4,68.0,1,700,6,6,4,13,9.42
29,3,4,94.0,1,800,6,6,5,11,7.33
25,3,4,104.0,1,800,6,6,10,18,9.0
42,3,4,68.0,1,900,6,6,7,13,7.25
42,3,4,68.0,1,900,6,6,7,16,10.0
45,3,4,6.0,1,1500,6,6,5,12,8.42
9,3,4,37.0,1,1600,6,6,15,22,7.67
24,3,17,4.0,1,1800,6,6,4,11,8.0
45,3,4,6.0,1,1900,6,6,5,12,8.42
44,3,4,22.0,1,2700,6,6,6,14,8.5
25,3,4,104.0,1,2900,6,6,10,18,9.0
27,3,4,26.0,1,5600,6,6,7,14,8.67
27,3,4,19.0,1,5600,6,6,8,13,6.92
27,3,4,59.0,2,5700,6,6,8,16,9.58
45,3,4,6.0,1,1400,6,6,5,12,8.42
45,3,4,6.0,1,1600,6,6,5,12,8.42
9,3,4,37.0,1,1600,6,6,15,22,7.67
24,3,17,4.0,1,1800,6,6,4,11,8.0
23,3,4,6.0,1,2000,6,6,5,12,8.42
44,3,4,22.0,1,2700,6,6,7,14,7.92
27,3,4,19.0,1,3400,6,6,8,13,6.92
27,3,4,26.0,1,3600,6,6,7,14,8.67
27,3,4,59.0,2,5400,6,6,8,16,9.58
46,3,17,97.0,1,500,6,6,9,15,6.58
29,3,4,94.0,1,800,6,6,6,15,9.42
29,3,4,94.0,1,600,7,6,6,15,9.42
25,3,4,104.0,1,600,7,6,10,18,9.0
2,3,4,5.0,1,700,7,6,10,15,6.75
7,3,4,94.0,1,700,7,6,9,15,6.58
42,3,4,68.0,1,700,7,6,7,13,7.25
42,3,4,68.0,1,700,7,6,10,17,7.67
42,3,4,68.0,1,700,7,6,4,13,9.42
42,3,4,68.0,1,700,7,6,7,16,10.0
29,3,4,94.0,1,800,7,6,5,11,7.33
12,3,32,9.0,1,1400,7,6,4,13,9.98
9,3,4,37.0,1,1600,7,6,15,22,7.67
27,3,4,19.0,1,1700,7,6,8,13,6.92
27,3,4,59.0,2,1700,7,6,8,16,9.58
24,3,17,4.0,1,1800,7,6,4,11,8.0
5,3,4,11.0,1,2200,7,6,7,15,8.92
24,3,4,11.0,1,2300,7,6,7,15,8.92
25,3,4,104.0,1,2500,7,6,10,18,9.0
27,3,4,26.0,1,2500,7,6,7,14,8.67
44,3,4,22.0,1,2700,7,6,6,14,8.5
29,3,4,94.0,1,1000,7,6,5,11,7.33
27,3,4,19.0,1,1500,7,6,8,13,6.92
9,3,4,37.0,1,1600,7,6,15,22,7.67
27,3,4,59.0,2,1700,7,6,8,16,9.58
5,3,4,11.0,1,2200,7,6,7,15,8.92
24,3,4,11.0,1,2300,7,6,7,15,8.92
27,3,4,26.0,1,2400,7,6,7,14,8.67
44,3,4,22.0,1,2600,7,6,7,14,7.92
29,3,4,94.0,1,800,7,6,6,15,9.42
48,3,4,7.0,1,900,7,6,14,21,7.83
2,3,4,5.0,1,400,6,7,5,11,7.0
46,3,17,97.0,1,600,6,7,9,15,6.58
7,3,4,94.0,1,800,6,7,5,11,7.0
42,3,4,68.0,1,800,6,7,10,17,7.67
42,3,4,68.0,1,800,6,7,7,13,7.17
48,3,4,86.0,1,700,6,7,13,20,7.92
42,3,4,68.0,1,800,6,7,4,13,9.33
5,3,4,11.0,1,800,6,7,7,15,8.92
29,3,4,94.0,1,800,6,7,6,15,9.42
42,3,4,68.0,1,800,6,7,7,16,10.0
29,3,4,94.0,1,900,6,7,5,11,7.33
24,3,4,11.0,1,900,6,7,7,15,8.92
45,3,4,6.0,1,1000,6,7,5,12,8.42
29,3,4,94.0,1,1000,6,7,6,15,9.42
25,3,4,104.0,1,1000,6,7,10,18,9.0
48,3,4,7.0,1,1100,6,7,14,21,7.83
45,3,4,6.0,1,1100,6,7,5,12,8.42
2,3,4,31.0,2,1300,6,7,5,13,9.75
45,3,4,6.0,1,1300,6,7,5,12,8.42
24,3,17,4.0,1,1300,6,7,4,11,8.0
23,3,4,6.0,1,1500,6,7,5,12,8.42
9,3,4,37.0,1,1600,6,7,15,22,7.67
27,3,4,26.0,1,1600,6,7,7,14,8.67
11,3,4,22.0,1,1600,6,7,7,14,7.92
11,3,4,22.0,1,1600,6,7,7,15,9.08
27,3,4,19.0,1,1600,6,7,16,22,6.75
27,3,4,19.0,1,1600,6,7,8,13,6.92
12,3,32,41.0,3,1500,6,7,4,13,9.98
27,3,4,59.0,2,1700,6,7,8,16,9.58
44,3,4,22.0,1,2100,6,7,6,14,8.5
44,3,4,22.0,1,2100,6,7,7,14,7.92
25,3,4,104.0,1,4600,6,7,10,18,9.0
2,3,4,5.0,1,600,7,7,5,11,7.0
7,3,4,94.0,1,700,7,7,9,15,6.58
42,3,4,68.0,1,800,7,7,10,17,7.67
42,3,4,68.0,1,800,7,7,4,13,9.33
29,3,4,94.0,1,800,7,7,5,11,7.33
42,3,4,68.0,1,800,7,7,7,13,7.17
42,3,4,68.0,1,800,7,7,7,16,10.0
29,3,17,94.0,1,800,7,7,5,13,8.92
29,3,4,94.0,1,1100,7,7,6,15,9.42
7,3,4,34.0,1,1200,7,7,11,17,6.75
45,3,4,6.0,1,1600,7,7,5,12,8.42
27,3,4,19.0,1,1700,7,7,16,22,6.75
45,3,4,6.0,1,2000,7,7,5,12,8.42
27,3,4,26.0,1,2500,7,7,7,14,8.67
27,3,4,19.0,1,2500,7,7,8,13,6.92
11,3,4,22.0,1,1900,7,7,7,14,7.92
11,3,4,22.0,1,1900,7,7,7,15,9.17
29,3,4,94.0,1,1100,7,7,6,15,9.42
24,3,17,4.0,1,1300,7,7,4,11,8.0
12,3,32,41.0,3,1500,7,7,4,13,9.98
9,3,4,37.0,1,1600,7,7,15,22,7.92
27,3,4,19.0,1,1600,7,7,16,22,6.75
11,3,4,22.0,1,1700,7,7,7,14,7.92
11,3,4,22.0,1,1800,7,7,7,15,9.17
45,3,4,6.0,1,1900,7,7,5,12,8.42
23,3,4,6.0,1,2200,7,7,5,12,8.42
27,3,4,26.0,1,2300,7,7,7,14,8.67
27,3,4,19.0,1,2300,7,7,8,13,6.92
29,3,4,94.0,1,800,7,7,5,11,7.33
29,3,4,94.0,1,1000,7,7,5,11,7.33
44,3,4,22.0,1,2600,7,7,7,14,7.92
27,3,4,59.0,2,2500,7,7,8,16,9.58
42,3,4,68.0,1,800,6,8,14,21,8.5
29,3,4,94.0,1,900,6,8,6,15,9.42
7,3,4,94.0,1,900,6,8,9,15,6.58
29,3,4,94.0,1,1100,6,8,5,11,7.33
29,3,17,94.0,1,1100,6,8,5,13,8.92
2,3,4,5.0,1,1100,6,8,5,11,7.0
42,3,4,68.0,1,1200,6,8,10,17,7.67
42,3,4,68.0,1,1200,6,8,4,13,9.33
42,3,4,68.0,1,1200,6,8,7,13,7.17
7,3,4,94.0,1,1300,6,8,5,11,7.0
12,3,32,41.0,3,1500,6,8,4,13,9.98
5,3,4,11.0,1,1600,6,8,7,15,8.92
27,3,4,26.0,1,1600,6,8,7,14,8.67
27,3,4,19.0,1,1700,6,8,16,22,6.75
27,3,4,19.0,1,1700,6,8,8,13,6.92
24,3,4,11.0,1,1700,6,8,7,15,8.92
27,3,4,59.0,2,1800,6,8,8,16,9.58
44,3,4,22.0,1,2200,6,8,6,14,8.5
11,3,4,22.0,1,1600,6,8,7,15,9.08
11,3,4,22.0,1,1900,6,8,7,14,7.92
29,3,4,94.0,1,1300,6,8,5,11,7.33
11,3,4,22.0,1,1400,6,8,7,15,9.08
5,3,4,11.0,1,1400,6,8,7,15,8.92
24,3,17,4.0,1,1500,6,8,4,11,8.0
9,3,4,37.0,1,1600,6,8,15,22,7.67
27,3,4,26.0,1,1600,6,8,7,14,8.67
27,3,4,19.0,1,1600,6,8,16,22,6.75
27,3,4,19.0,1,1600,6,8,8,13,6.92
24,3,4,11.0,1,1600,6,8,7,15,8.92
27,3,4,59.0,2,1700,6,8,8,16,9.58
11,3,4,22.0,1,1700,6,8,7,14,7.92
32,3,17,74.0,1,900,6,8,11,18,7.75
29,3,4,94.0,1,1100,6,8,6,15,9.42
48,3,4,78.0,1,1100,6,8,15,22,8.0
44,3,4,22.0,1,2100,6,8,7,14,7.92
29,3,4,94.0,1,800,7,8,6,15,9.42
29,3,4,94.0,1,1100,7,8,5,11,7.33
42,3,4,68.0,1,1200,7,8,10,17,7.67
42,3,4,68.0,1,1200,7,8,14,21,8.5
42,3,4,68.0,1,1200,7,8,4,13,9.33
42,3,4,68.0,1,1200,7,8,7,13,7.17
2,3,4,5.0,1,1300,7,8,10,15,6.75
12,3,32,41.0,3,1500,7,8,4,13,9.98
31,3,4,26.0,1,1600,7,8,8,14,7.25
24,3,17,4.0,1,1600,7,8,4,11,8.0
9,3,4,37.0,1,1600,7,8,15,22,7.67
27,3,4,19.0,1,1700,7,8,16,22,6.75
11,3,4,22.0,1,1600,7,8,7,14,7.92
11,3,4,22.0,1,1600,7,8,7,15,9.08
11,3,4,22.0,1,1400,7,8,7,14,7.92
11,3,4,22.0,1,1400,7,8,7,15,9.08
31,3,4,26.0,1,1500,7,8,8,14,7.25
28,3,4,12.0,1,1500,7,8,12,18,6.83
9,3,4,37.0,1,1600,7,8,15,22,7.67
27,3,4,19.0,1,1600,7,8,16,22,6.75
27,3,4,19.0,1,1600,7,8,8,13,6.92
45,3,4,6.0,1,1600,7,8,5,12,8.42
27,3,4,59.0,2,1800,7,8,8,16,9.58
45,3,4,6.0,1,2200,7,8,5,12,8.42
27,3,4,26.0,1,2300,7,8,7,14,8.67
46,3,17,97.0,1,800,7,8,9,15,7.0
48,3,4,7.0,1,900,7,8,14,21,7.17
29,3,4,94.0,1,1100,7,8,6,15,9.42
42,3,4,68.0,1,1200,7,8,10,17,7.67
42,3,4,68.0,1,1200,7,8,14,21,8.5
42,3,4,68.0,1,1200,7,8,7,13,7.17
48,3,4,7.0,1,900,7,8,13,21,8.75
42,3,4,68.0,1,1200,7,8,4,13,9.33
28,3,4,30.0,1,1200,7,8,13,21,9.17
45,3,4,6.0,1,2400,7,8,5,12,8.42
23,3,4,6.0,1,2400,7,8,5,12,8.42
44,3,4,22.0,1,2700,7,8,7,14,8.08
25,3,22,104.0,1,800,6,6,10,17,8.42
29,3,25,94.0,1,1000,6,6,5,11,8.67
12,3,22,9.0,1,1200,6,6,16,21,7.5
2,3,22,5.0,1,1200,6,6,5,11,8.08
42,3,25,68.0,1,1400,6,6,4,12,9.42
12,3,25,9.0,1,1500,6,6,16,21,7.58
27,3,16,19.0,1,1700,6,6,16,22,8.33
42,3,22,68.0,1,1700,6,6,16,22,7.75
37,3,22,77.0,1,1700,6,6,5,12,9.67
27,3,22,26.0,1,1900,6,6,17,22,7.5
27,3,25,26.0,1,1900,6,6,17,23,7.83
9,3,25,103.0,2,1900,6,6,15,23,9.42
42,3,22,68.0,1,2100,6,6,4,12,9.75
27,3,22,19.0,1,2300,6,6,4,10,7.83
9,3,25,37.0,1,2300,6,6,6,12,8.17
24,3,25,4.0,1,2300,6,6,4,10,8.0
5,3,25,11.0,1,2400,6,6,16,21,7.17
24,3,22,4.0,1,2400,6,6,4,10,8.0
23,3,22,24.0,1,2500,6,6,5,12,8.5
27,3,16,19.0,1,2500,6,6,4,11,9.08
9,3,22,37.0,1,2600,6,6,15,21,8.08
27,3,22,19.0,1,2600,6,6,4,12,9.83
25,3,22,104.0,1,2900,6,6,10,17,8.42
27,3,22,26.0,1,5600,6,6,7,12,7.58
27,3,22,19.0,1,5600,6,6,8,14,8.67
27,3,22,19.0,1,3600,6,6,8,14,8.67
27,3,22,26.0,1,4200,6,6,7,12,7.58
11,3,25,22.0,1,6800,6,6,16,22,8.0
11,3,16,22.0,1,6800,6,6,16,23,8.67
48,3,25,4.0,1,1300,6,6,14,22,9.92
37,3,22,77.0,1,1500,6,6,5,12,9.67
27,3,16,19.0,1,1600,6,6,16,22,8.33
27,3,22,26.0,1,1800,6,6,17,22,7.5
32,3,25,89.0,1,1700,6,6,12,17,7.08
27,3,25,26.0,1,1800,6,6,17,23,7.83
48,3,16,86.0,1,1800,6,6,12,19,8.92
9,3,25,103.0,2,1900,6,6,15,23,9.42
23,3,22,24.0,1,1900,6,6,5,12,8.5
24,3,22,4.0,1,2000,6,6,4,10,8.0
9,3,22,37.0,1,2000,6,6,15,21,8.08
9,3,25,37.0,1,2100,6,6,6,12,8.17
5,3,25,11.0,1,2300,6,6,16,21,7.17
48,3,16,78.0,1,2200,6,6,15,21,7.83
27,3,22,19.0,1,2300,6,6,4,10,7.83
24,3,25,4.0,1,2300,6,6,4,10,8.0
27,3,16,19.0,1,2400,6,6,4,11,9.08
27,3,22,19.0,1,2600,6,6,4,12,9.83
31,3,22,26.0,1,700,7,6,8,15,8.92
46,3,16,42.0,1,400,7,6,12,19,9.83
31,3,22,26.0,1,600,7,6,8,15,8.92
25,3,22,104.0,1,700,7,6,10,17,8.42
32,3,16,37.0,1,700,7,6,12,18,8.08
2,3,22,5.0,1,1000,7,6,10,15,7.5
29,3,25,94.0,1,900,7,6,5,11,8.67
2,3,22,5.0,1,1000,7,6,5,11,8.08
23,3,22,24.0,1,1000,7,6,5,12,8.5
12,3,22,9.0,1,1100,7,6,16,21,7.5
12,3,25,9.0,1,1100,7,6,16,21,7.58
12,3,22,9.0,1,1200,7,6,4,10,7.42
12,3,25,9.0,1,1300,7,6,4,10,7.5
9,3,22,37.0,1,1600,7,6,15,21,8.08
9,3,25,37.0,1,1600,7,6,6,12,8.17
27,3,22,19.0,1,1600,7,6,8,14,8.67
24,3,22,4.0,1,1700,7,6,4,10,8.0
42,3,22,68.0,1,1700,7,6,7,12,7.58
42,3,22,68.0,1,1700,7,6,16,22,7.75
42,3,22,68.0,1,1700,7,6,10,16,8.25
42,3,22,68.0,1,1700,7,6,4,12,9.75
42,3,22,68.0,1,1700,7,6,7,14,9.92
34,3,22,38.0,1,1800,7,6,4,11,8.58
27,3,22,19.0,1,1800,7,6,16,22,7.67
15,3,25,37.0,1,1800,7,6,6,12,7.75
27,3,22,26.0,1,1800,7,6,17,22,7.5
27,3,25,19.0,1,1800,7,6,4,10,7.58
27,3,25,19.0,1,1800,7,6,16,22,8.42
27,3,22,19.0,1,1800,7,6,4,10,7.83
27,3,22,19.0,1,1800,7,6,4,12,9.83
24,3,25,4.0,1,1900,7,6,4,10,8.0
9,3,25,101.0,2,1900,7,6,15,22,9.33
12,3,16,81.0,2,2100,7,6,7,14,9.25
5,3,25,11.0,1,2300,7,6,16,21,7.17
25,3,22,104.0,1,2400,7,6,10,17,8.42
5,3,22,11.0,1,2400,7,6,7,13,7.92
11,3,25,22.0,1,2500,7,6,16,22,8.0
37,3,22,77.0,1,2500,7,6,5,12,9.67
27,3,22,26.0,1,3000,7,6,7,12,7.58
11,3,16,22.0,1,3300,7,6,16,23,8.75
27,3,22,83.0,2,3400,7,6,7,14,9.42
5,3,25,11.0,1,700,6,7,16,21,7.17
5,3,25,11.0,1,700,6,7,16,21,7.17
2,3,22,5.0,1,700,6,7,5,11,8.08
29,3,25,94.0,1,900,6,7,5,11,8.67
25,3,22,104.0,1,1000,6,7,10,17,8.42
42,3,22,68.0,1,1100,6,7,16,22,7.75
12,3,22,9.0,1,1200,6,7,16,21,7.5
32,3,16,42.0,1,1000,6,7,13,19,8.42
2,3,22,32.0,2,1100,6,7,5,12,9.67
2,3,22,31.0,2,1100,6,7,5,12,9.5
42,3,22,68.0,1,1200,6,7,7,14,9.92
23,3,22,24.0,1,1300,6,7,5,12,8.5
24,3,25,4.0,1,1300,6,7,4,10,7.67
5,3,22,11.0,1,1300,6,7,7,13,7.92
42,3,22,68.0,1,1400,6,7,10,16,8.25
24,3,22,4.0,1,1400,6,7,4,10,8.0
12,3,25,9.0,1,1400,6,7,16,21,7.58
12,3,22,9.0,1,1400,6,7,4,10,7.42
12,3,25,9.0,1,1400,6,7,4,10,7.5
11,3,25,22.0,1,1400,6,7,16,22,8.0
11,3,16,22.0,1,1400,6,7,16,23,8.75
42,3,25,68.0,1,1400,6,7,4,12,9.42
27,3,16,19.0,1,1600,6,7,4,12,9.17
11,3,25,22.0,1,1600,6,7,7,15,9.92
11,3,16,22.0,1,1600,6,7,7,15,10.0
15,3,25,9.0,1,1600,6,7,14,21,9.17
9,3,22,37.0,1,1700,6,7,15,21,8.08
27,3,22,26.0,1,1800,6,7,17,22,7.5
27,3,25,26.0,1,1800,6,7,17,23,7.83
27,3,25,19.0,1,1800,6,7,4,10,7.58
27,3,22,19.0,1,1800,6,7,16,22,7.67
27,3,22,19.0,1,1800,6,7,4,10,7.83
27,3,25,19.0,1,1800,6,7,16,22,8.42
27,3,22,19.0,1,1800,6,7,8,15,9.67
27,3,22,19.0,1,1800,6,7,4,12,9.83
9,3,25,103.0,2,1900,6,7,15,23,9.42
27,3,22,59.0,2,2000,6,7,4,12,10.0
9,3,25,37.0,1,2200,6,7,6,12,8.17
34,3,16,38.0,1,2200,6,7,4,12,9.92
34,3,22,38.0,1,2500,6,7,4,11,8.58
25,3,22,104.0,1,5200,6,7,10,17,8.42
5,3,25,11.0,1,600,7,7,16,21,7.17
5,3,25,11.0,1,500,7,7,16,21,7.17
2,3,22,5.0,1,500,7,7,5,11,8.08
2,3,22,5.0,1,700,7,7,10,15,7.17
29,3,25,94.0,1,900,7,7,5,11,8.67
36,3,25,34.0,1,900,7,7,11,17,8.25
32,3,25,38.0,1,1000,7,7,13,20,8.83
42,3,22,68.0,1,1100,7,7,16,22,7.75
42,3,22,68.0,1,1100,7,7,10,16,8.25
12,3,22,9.0,1,1200,7,7,16,21,7.5
31,3,22,26.0,1,1200,7,7,8,15,8.92
12,3,25,9.0,1,1300,7,7,16,21,7.58
42,3,22,68.0,1,1200,7,7,7,14,9.92
37,3,22,77.0,1,1400,7,7,5,12,9.67
24,3,25,4.0,1,1400,7,7,4,10,7.67
42,3,25,68.0,1,1400,7,7,4,12,9.42
12,3,22,9.0,1,1400,7,7,4,10,7.42
12,3,25,9.0,1,1400,7,7,4,10,7.5
11,3,16,22.0,1,1500,7,7,16,22,7.83
11,3,16,22.0,1,1500,7,7,16,23,8.75
24,3,22,4.0,1,1600,7,7,4,10,8.0
11,3,25,22.0,1,1600,7,7,16,23,8.5
15,3,25,9.0,1,1600,7,7,14,21,9.17
11,3,16,22.0,1,1700,7,7,7,13,8.33
27,3,22,26.0,1,1800,7,7,17,22,7.5
11,3,25,22.0,1,1700,7,7,7,15,10.0
23,3,22,24.0,1,1700,7,7,5,12,8.5
27,3,25,26.0,1,1800,7,7,17,23,7.83
27,3,25,19.0,1,1800,7,7,4,10,7.58
34,3,22,38.0,1,1900,7,7,4,11,8.58
9,3,25,103.0,2,1900,7,7,15,23,9.67
9,3,22,37.0,1,2000,7,7,15,21,8.33
24,3,16,4.0,1,2000,7,7,4,12,9.92
27,3,16,19.0,1,2100,7,7,4,11,9.08
27,3,16,19.0,1,2200,7,7,16,22,8.33
27,3,22,19.0,1,2500,7,7,8,14,8.67
27,3,22,19.0,1,2500,7,7,8,15,9.67
2,3,22,66.0,2,2900,7,7,12,20,10.0
27,3,16,81.0,2,3300,7,7,7,14,9.25
27,3,22,26.0,1,3500,7,7,7,12,7.58
9,3,16,101.0,2,5700,7,7,15,22,9.5
9,3,16,101.0,2,7400,7,7,15,22,9.5
2,3,22,5.0,1,700,6,8,5,11,8.08
2,3,22,5.0,1,600,6,8,5,11,8.08
5,3,16,11.0,1,900,6,8,16,22,8.25
5,3,25,11.0,1,1100,6,8,16,21,7.17
42,3,22,68.0,1,1100,6,8,16,22,7.75
42,3,22,68.0,1,1100,6,8,10,16,8.25
42,3,22,68.0,1,1100,6,8,14,20,8.42
42,3,22,68.0,1,1200,6,8,7,12,7.58
11,3,25,22.0,1,1400,6,8,16,22,7.33
42,3,22,68.0,1,1100,6,8,4,12,9.75
29,3,25,94.0,1,1100,6,8,5,11,8.67
32,3,16,37.0,1,1300,6,8,12,18,8.83
12,3,22,9.0,1,1400,6,8,4,10,7.42
42,3,25,68.0,1,1400,6,8,4,12,9.42
11,3,16,22.0,1,1400,6,8,7,13,8.17
11,3,16,22.0,1,1400,6,8,7,14,9.5
12,3,25,9.0,1,1400,6,8,4,10,7.5
11,3,25,22.0,1,1400,6,8,7,15,9.92
24,3,22,4.0,1,1400,6,8,4,10,8.0
11,3,16,22.0,1,1400,6,8,16,23,8.75
11,3,25,22.0,1,1400,6,8,16,23,8.42
24,3,25,4.0,1,1500,6,8,4,10,7.67
32,3,25,48.0,1,1500,6,8,10,16,8.08
27,3,16,19.0,1,1600,6,8,16,22,8.33
9,3,22,37.0,1,1700,6,8,15,21,8.08
9,3,25,37.0,1,1700,6,8,6,12,8.17
27,3,22,19.0,1,1800,6,8,16,22,7.67
27,3,25,19.0,1,1800,6,8,16,22,8.42
2,3,22,32.0,2,1600,6,8,5,12,9.67
34,3,22,38.0,1,1800,6,8,4,11,8.58
27,3,25,19.0,1,1800,6,8,4,10,7.58
27,3,22,19.0,1,1800,6,8,4,10,7.83
27,3,22,19.0,1,1800,6,8,8,14,8.67
27,3,16,19.0,1,1800,6,8,4,11,9.08
27,3,22,19.0,1,1800,6,8,8,15,9.67
27,3,22,19.0,1,1800,6,8,4,12,9.83
9,3,25,101.0,2,1900,6,8,15,22,9.33
27,3,22,83.0,2,2000,6,8,7,14,9.42
12,3,16,81.0,2,2400,6,8,7,14,9.25
24,3,16,4.0,1,2500,6,8,4,12,9.92
2,3,22,5.0,1,800,7,8,5,11,8.08
42,3,22,68.0,1,1100,7,8,16,22,7.75
5,3,16,11.0,1,1100,7,8,16,22,8.25
42,3,22,68.0,1,1100,7,8,10,16,8.25
42,3,22,68.0,1,1100,7,8,14,20,8.42
42,3,22,68.0,1,1100,7,8,4,12,9.58
31,3,22,26.0,1,1100,7,8,8,15,8.92
29,3,25,94.0,1,1100,7,8,5,11,8.67
11,3,16,22.0,1,1400,7,8,7,13,8.08
2,3,22,5.0,1,1400,7,8,10,15,7.5
24,3,22,4.0,1,1400,7,8,4,10,8.0
12,3,22,9.0,1,1600,7,8,16,21,7.5
48,3,25,37.0,2,1200,7,8,14,22,9.58
42,3,22,68.0,1,1400,7,8,7,14,9.92
